EXISTING_PLACE,EXISTING_ID,GLOB_ID,PREF_LABEL,PREF_LABEL_SOURCE,PREF_LABEL_SOURCE_PAGE,PREF_LABEL_REMARKS,PREF_LABEL_REMARKS_SOURCE,PREF_LABEL_REMARKS_SOURCE_PAGE,LATITUDE,LONGITUDE,COORD_CERTAINTY,COORD_SOURCE,COORD_SOURCE_PAGE,COORD_REMARKS,COORD_REMARKS_SOURCE,COORD_REMARKS_SOURCE_PAGE,CCODES,WHG_ID,GEONAMES_ID,TGN_ID,WIKIDATA_ID,AMH_ID,EXTERNAL_IDS,OVERALL_REMARKS,OVERALL_SOURCE,OVERALL_SOURCE_PAGE,,CHECKED?,TEST_LAT,TEST_LONG,TEST_GN,TEST_WHG,EXTERNAL_ID,TEST_AMH,
,,NR_29_HUM_1,Vadanappally (Guard post),GeoNames (GN),https://www.geonames.org/13353550/vadanappally.html,,,,10.46905,76.08129,uncertain,GeoNames (GN),https://www.geonames.org/13353550/vadanappally.html,,,,India,,https://www.geonames.org/13353550/vadanappally.html,,,,,"The entry on Vadanapally in the Mallabaars Woordenboek reads, ""een stuk land aan de kant van Chettua, gehoort de E: Comp: en Zaijencherij naijro alwaar de samaritaan gestrant is in a:o 1729."" [Necessary Reunions Translation] A piece of land on the side of Chettua, belonging to the honourable Company and Paijencherij naijro, where the Samaritan was shipwrecked in 1729.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0411,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_27,Manappally (Kollam),Wikidata,https://www.wikidata.org/wiki/Q16134467,,,,9.083333,76.533333,uncertain,Wikidata,https://www.wikidata.org/wiki/Q16134467,,,,India,,,,https://www.wikidata.org/wiki/Q16134467,,,[DISAMBIGUATION] Not to be confused with another place of the same name on the Vypin island.,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_28,Kovalam,GeoNames (GN),https://www.geonames.org/1265896/kovalam.html,,,,8.36667,76.99667,certain,GeoNames (GN),https://www.geonames.org/1265896/kovalam.html,,,,India,,https://www.geonames.org/1265896/kovalam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_29,Vadanappally,GeoNames (GN),https://www.geonames.org/13353550/vadanappally.html,,,,10.46905,76.08129,certain,GeoNames (GN),https://www.geonames.org/13353550/vadanappally.html,,,,India,,https://www.geonames.org/13353550/vadanappally.html,,,,,"The entry on Vadanapally in the Mallabaars Woordenboek reads, ""een stuk land aan de kant van Chettua, gehoort de E: Comp: en Zaijencherij naijro alwaar de samaritaan gestrant is in a:o 1729."" [Necessary Reunions Translation] A piece of land on the side of Chettua, belonging to the honourable Company and Paijencherij naijro, where the Samaritan was shipwrecked in 1729.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0411,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_30,Talikkulam,GeoNames (GN),https://www.geonames.org/13353536/talikkulam.html,,,,10.44036,76.09483,certain,GeoNames (GN),https://www.geonames.org/13353536/talikkulam.html,,,,India,,https://www.geonames.org/13353536/talikkulam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_31,Chelodi,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.44036,76.09483,uncertain,GeoNames (GN),https://www.geonames.org/13353536/talikkulam.html,"[INFERENCE] Based on the early modern map, this place was located close to Tallicolongare (present-day Talikkulam), so the coordinates of Talikkulam have been selected here as an inference. The creators of this dataset have not yet identified which place 'Chelodi' is exactly.","NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,India,,https://www.geonames.org/13353536/talikkulam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_32,Cherkara,"Government of Kerala. (1961). Kerala Gazette: Part 4. Government Press. University of California (Original from). Digitized June 2, 2025.",490,,,,10.4136,76.1131,uncertain,Wikidata,https://www.wikidata.org/wiki/Q7843766,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Cherkara on GeoNames, Wikidata or Getty. Hence, the coordinates of Triprayar, a nearby place, have been selected here as an inference for Cherkara.",,,India,,,,https://www.wikidata.org/wiki/Q7843766,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_33,Triprayar ,Wikidata,https://www.wikidata.org/wiki/Q7843766,,,,10.4136,76.1131,certain,Wikidata,https://www.wikidata.org/wiki/Q7843766,,,,India,,,,https://www.wikidata.org/wiki/Q7843766,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_34,Peringottukara,Wikidata,https://www.wikidata.org/wiki/Q7168594,,,,10.4284,76.121,certain,Wikidata,https://www.wikidata.org/wiki/Q7168594,,,,India,,,,https://www.wikidata.org/wiki/Q7168594,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_35,Muttichur ,Wikidata,https://www.wikidata.org/wiki/Q101128985,,,,10.4526,76.103,uncertain,GeoNames (GN),https://www.geonames.org/13353481/padiyam.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Muttichur on GeoNames, Wikidata or Getty. Hence, the coordinates of Padiyam, a nearby place, have been selected here as an inference for Muttichur.",,,India,,https://www.geonames.org/13353481/padiyam.html,,https://www.wikidata.org/wiki/Q101128985,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_36,Toyakkavu,GeoNames (GN),https://www.geonames.org/11462977/toyakkavu.html,,,,10.50853,76.07943,certain,GeoNames (GN),https://www.geonames.org/11462977/toyakkavu.html,,,,India,,https://www.geonames.org/11462977/toyakkavu.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_37_GEO_1,Engandiyur (Island),GeoNames (GN),https://www.geonames.org/11462975/engandiyur.html,,,,10.50563,76.06555,uncertain,GeoNames (GN),https://www.geonames.org/11462975/engandiyur.html,,,,India,,https://www.geonames.org/11462975/engandiyur.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_38,Padiyam,GeoNames (GN),https://www.geonames.org/13353481/padiyam.html,,,,10.4526,76.103,certain,GeoNames (GN),https://www.geonames.org/13353481/padiyam.html,,,,India,,https://www.geonames.org/13353481/padiyam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_39,Thanniyam,GeoNames (GN),https://www.geonames.org/1254645/thanniyam.html,,,,10.41667,76.13333,certain,GeoNames (GN),https://www.geonames.org/1254645/thanniyam.html,,,,India,,https://www.geonames.org/1254645/thanniyam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Poelicarro (Pollicarro),GLOB_670,GLOB_670,Pulikkakadavu,Wikidata,https://www.wikidata.org/wiki/Q101194326,,,,10.520313,76.07057,certain,Wikidata,https://www.wikidata.org/wiki/Q101194326,,,,India,,,,https://www.wikidata.org/wiki/Q101194326,,,,,,,FALSE,,,,,,,checked
,,NR_41,Valapad,Wikidata,https://www.wikidata.org/wiki/Q7909257,,,,10.398333,76.091667,certain,Wikidata,https://www.wikidata.org/wiki/Q7909257,,,,India,,,,https://www.wikidata.org/wiki/Q7909257,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_42,Chentrappinni,Wikidata,https://www.wikidata.org/wiki/Q5091554,,,,10.355556,76.128056,certain,Wikidata,https://www.wikidata.org/wiki/Q5091554,,,,India,,,,https://www.wikidata.org/wiki/Q5091554,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_43,Edathirinji,Wikidata,https://www.wikidata.org/wiki/Q101194778,,,,10.34635,76.170511,certain,Wikidata,https://www.wikidata.org/wiki/Q101194778,,,,India,,,,https://www.wikidata.org/wiki/Q101194778,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_44,Mathilakam,Wikidata,https://www.wikidata.org/wiki/Q6787250,,,,10.290278,76.166667,certain,Wikidata,https://www.wikidata.org/wiki/Q6787250,,,,India,,,,https://www.wikidata.org/wiki/Q6787250,,,"The entry on Mathilakam in the Mallabaars Woordenboek reads, ""een stuk land in het conqust Paponettij, alwaar 'sComp=s opsienders woonen."" [Necessary Reunions Translation] A piece of land in the conquest of Paponetti, where the Company's overseers live.",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0411,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_45,Kakkathiruthy (Thrissur),Wikidata,https://www.wikidata.org/wiki/Q101194898,,,,10.328789,76.153461,certain,Wikidata,https://www.wikidata.org/wiki/Q101194898,,,,India,,,,https://www.wikidata.org/wiki/Q101194898,,,[DISAMBIGUATION] Not to be confused with Kakkathuruth in Alappuzha district (Wikidata ID Q116692963).,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_46,Drie Bokerons,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.39668,76.14069,uncertain,GeoNames (GN),https://www.geonames.org/13353464/kizhuppillikkara.html,"[INFERENCE] Based on the early modern map, this place was located close to 'Gipoellekarre' (presently Kizhuppillikkara), so the coordinates of Kizhuppillikkara have been selected here as an inference.",,,India,,https://www.geonames.org/13353464/kizhuppillikkara.html,,,,,"'Drie' (three) in Malayalam is Moonu, and there is a place in the area in question named Moonupeedika. However, the location of Moonupeedika does not match where 'Drie Bokerons' is placed on the early modern map.","NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_47,Kattur (Alappuzha),GeoNames (GN),https://www.geonames.org/11500789/kattur.html,,,,9.5705,76.31486,certain,GeoNames (GN),https://www.geonames.org/11500789/kattur.html,,,,India,,https://www.geonames.org/11500789/kattur.html,,https://www.wikidata.org/wiki/Q6378354,,,[DISAMBIGUATION] Not to be confused with another place of the same name in Thrissur.,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_48,Edattirutti,GeoNames (GN),https://www.geonames.org/8442947/edattirutti.html,,,,10.36402,76.17373,certain,GeoNames (GN),https://www.geonames.org/8442947/edattirutti.html,,,,India,,https://www.geonames.org/8442947/edattirutti.html,,https://www.wikidata.org/wiki/Q5335716,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_49,Perinjanam,GeoNames (GN),https://www.geonames.org/13353522/perinjanam.html,,,,10.31328,76.14847,certain,GeoNames (GN),https://www.geonames.org/13353522/perinjanam.html,,,,India,,https://www.geonames.org/13353522/perinjanam.html,,https://www.wikidata.org/wiki/Q101129314,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_50_GEO_1,T Eijland Natoederetoe,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison between the early modern map and present-day Google Maps, this place was located in what is today Padiyoor (Thrissur district), so the coordinates of Padiyoor have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_51_GEO_1,Eijland Pariniatoetoertoe,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison between the early modern map and present-day Google Maps, this place seems to be the same as what is today Padiyoor Mazhuvanchery Thuruth, located in present-day Padiyoor (Thrissur district). The coordinates of Padiyoor have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_40,Palinjeri,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.394969,76.130231,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194867,"[INFERENCE] Based on a comparison between the early modern map and present-day Google Maps, this place was located around what is today Painoor (Thrissur district), so the coordinates of Painoor have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194867,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_53,Ponmanikkudam,"M. Abdul Nisar, “Praying and Healing: A Sufi Naqshabandi Silsila,” Proceedings of the South Indian History Congress 33 (2013): 665–67.",667,,,,10.31328,76.14847,uncertain,GeoNames (GN),https://www.geonames.org/13353522/perinjanam.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Ponmanikkudam on GeoNames, Wikidata or Getty. Hence, the coordinates of Perinjanam, a nearby place, have been selected here as an inference for Ponmanikkudam.",,,India,,https://www.geonames.org/13353522/perinjanam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_670_HUM_1,Pulikkakadavu (Guard post),Wikidata,https://www.wikidata.org/wiki/Q101194326,,,,10.520313,76.07057,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194326,,,,India,,,,https://www.wikidata.org/wiki/Q101194326,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_55,Thruppekkulam,Wikidata,https://www.wikidata.org/wiki/Q61371436,,,,10.294546,76.254457,uncertain,Wikidata,https://www.wikidata.org/wiki/Q61371436,,,,India,,,,https://www.wikidata.org/wiki/Q61371436,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_37,Engandiyur,GeoNames (GN),https://www.geonames.org/11462975/engandiyur.html,,,,10.50563,76.06555,certain,GeoNames (GN),https://www.geonames.org/11462975/engandiyur.html,,,,India,,https://www.geonames.org/11462975/engandiyur.html,,https://www.wikidata.org/wiki/Q5377436,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_50,Natoederetoe,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison between the early modern map and present-day Google Maps, this place was located in what is today Padiyoor (Thrissur district), so the coordinates of Padiyoor have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_58,Pullut ,GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,10.24421,76.20844,certain,GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,India,,https://www.geonames.org/11463151/pullut.html,,https://www.wikidata.org/wiki/Q20581496,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_59,Amandoor,Wikidata,https://www.wikidata.org/wiki/Q101194961,,,,10.24995,76.170469,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194961,,,,India,,,,https://www.wikidata.org/wiki/Q101194961,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_60,Talecare,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.394969,76.130231,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194867,"[INFERENCE] Based on a comparison between the early modern map and present-day Google Maps, this place was located around what is today Painoor (Thrissur district), so the coordinates of Painoor have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194867,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_75,Moendichery,NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,,,,10.015,76.22,uncertain,Wikidata,https://www.wikidata.org/wiki/Q6449218,"[INFERENCE] The creators of this dataset have not yet identified which place this is in the present. Based on the early modern map, it was located close to Kuzhuppilly, so the coordinates of Kuzhuppilly have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q6449218,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_63,Manapally (Vypin),NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,,,,10.143056,76.197222,uncertain,Wikidata,https://www.wikidata.org/wiki/Q5068354,"[INFERENCE] The creators of this dataset have not yet identified which place this is in the present. Based on the early modern map, it was located close to Chakkarakadavu, so the coordinates of Chakkarakadavu have been selected here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q5068354,,,[DISAMBIGUATION] Not to be confused with another place of the same name in Kollam.,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_910_911,Moothakunnam,GeoNames (GN),https://www.geonames.org/11185888/moothakunnam.html,,,,10.18995,76.20079,certain,GeoNames (GN),https://www.geonames.org/11185888/moothakunnam.html,,,,India,,https://www.geonames.org/11185888/moothakunnam.html,,,,,"In the GLOBALISE dataset, the islands of Muttu and Kunnu are treated as 2 separate entries (GLOB_910 and GLOB_911), because VOC documents referred to them as 2 islands. Meanwhile, the early modern maps depict them as one island, with a merged name (Mottoekoene). In present day no islands of these names exist, but there is the populated place at the same location named Mutakunnu or Moothakunnam.","""Cornelis Breekpot, “Memorie overgegeven, door den afgaande Commandeur van Mallabaar Cornelis Breekpot, Aan Den Aankomende Titulair Gouverneur en Directeur Den Ede: Heer Christiaan Lodewijk Senffr [...],” February 1769, 1.04.02. inv. nr. 10296 scan 0439-0647, Nationaal Archief, Den Haag, https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/10296/file/NL-HaNA_1.04.02_10296_0439."", NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.",285|NP,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_64,Madaplathuruth ,Wikidata,https://www.wikidata.org/wiki/Q6726480,,,,10.18263,76.20273,certain,GeoNames (GN),https://www.geonames.org/11463129/madapilaturutu.html,,,,India,,https://www.geonames.org/11463129/madapilaturutu.html,,https://www.wikidata.org/wiki/Q6726480,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_65,Chakkarakadavu,Wikidata,https://www.wikidata.org/wiki/Q5068354,,,,10.143056,76.197222,certain,Wikidata,https://www.wikidata.org/wiki/Q5068354,,,,India,,,,https://www.wikidata.org/wiki/Q5068354,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_66,Kuzhuppilly,Wikidata,https://www.wikidata.org/wiki/Q6449218,,,,10.015,76.22,certain,Wikidata,https://www.wikidata.org/wiki/Q6449218,,,,India,,https://www.geonames.org/11463097/kuzhippilli.html,,https://www.wikidata.org/wiki/Q6449218,,,"[DISAMBIGUATION] Not to be confused with Kuzhithura in Kollam district, Kerala (although the alternative labels might look similar).",,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_67,Chathanad,Wikidata,https://www.wikidata.org/wiki/Q101191453,,,,10.06416,76.24565,uncertain,GeoNames (GN),https://www.geonames.org/11463106/kadamakudi.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Chathanad in Ernakulam district on GeoNames, Wikidata or Getty. Hence, the coordinates of Kadamakudi, a nearby place, have been selected here as an inference for Chathanad.",,,India,,,,https://www.wikidata.org/wiki/Q101191453,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_68,Mattancherry,Wikidata,https://www.wikidata.org/wiki/Q3595691,,,,9.9625,76.254167,certain,Wikidata,https://www.wikidata.org/wiki/Q3595691,,,,India,,https://www.geonames.org/7576017/mattancherry-palace.html,,https://www.wikidata.org/wiki/Q3595691,,,"The entry on Mattancherry in the Mallabaars Woordenboek (1744) reads, ""Mattancherij een dorp geleegen tussen de stad Cochim en het Paleijs vanden koning het welk Cochim De Sima genoemt word, de Roomse hebben aldaar een kerk."" [Necessary Reunions Translation]  Mattancherij, a village located between the city of Cochin and the king's palace, which is called Cochin De Sima. The Roman Catholics have a church there. ",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0416,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
